ID;HTS;TAMHOGAR;INGFAM;SEXO;AUTLIC;HORA;ORIGEN;DESTINO;JEFEHOGAR;NUMAUTO;NUMEST;NUMTRAB;LICTOT;CANTALT;ELECCION;TV1;TV2;TV3;TV4;TV5;TV6;TV7;TV8;TV9;TV6A;TV6M;TV7A;TV7M;TV8T;TV8M;TV9B;TV9M;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TE3;TE4;TE5;TE6;TE7;TE8;TE9;CT1;CT2;CT3;CT4;CT5;CT6;CT7;CT8;CT9;DISP1;DISP2;DISP3;DISP4;DISP5;DISP6;DISP7;DISP8;DISP9
465;48;1;23,0;0;0,00;800;708;700;0;0;0;1;1;2;4;0,00;0,00;0,00;10,20;22,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,77;1,20;0,00;0,00;0,00;0,00;0,00;1,30;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,44;0,61;0,00;0,00;0,00;0,00;0;0;0;1;1;0;0;0;0
466;40;4;60,0;0;1,00;800;308;511;1;1;1;3;1;4;5;0,00;0,00;9,28;0,00;14,27;0,00;0,00;8,73;11,32;0,00;0,00;0,00;0,00;2,33;6,40;5,92;5,40;0,00;0,00;17,40;0,00;17,40;0,00;0,00;14,40;15,12;2,30;0,00;0,20;0,00;0,00;5,50;11,00;0,00;0,00;2,72;0,00;1,36;0,00;0,00;2,21;2,21;0;0;1;0;1;0;0;1;1
467;48;4;92,0;1;1,00;720;413;700;1;1;2;1;1;6;5;16,92;0,00;21,43;0,00;27,05;20,02;0,00;21,77;26,33;4,92;15,10;0,00;0,00;6,67;15,10;11,23;15,10;0,72;0,00;7,68;0,00;7,80;1,80;0,00;8,03;8,03;0,80;0,00;1,80;1,30;0,00;2,08;2,00;2,31;0,00;1,70;0,00;0,61;1,63;0,00;1,46;1,12;1;0;1;0;1;1;0;1;1
468;48;2;140,0;1;1,00;820;712;700;1;1;0;2;1;4;1;17,03;0,00;13,83;15,10;27,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,72;0,00;7,43;7,57;7,57;0,00;0,00;0,00;0,00;0,40;1,30;0,70;0,00;0,00;0,00;0,00;1,84;0,00;2,04;0,44;0,68;0,00;0,00;0,00;0,00;1;0;1;1;1;0;0;0;0
469;48;5;80,0;0;0,50;830;212;103;0;1;2;2;2;4;5;3,33;4,43;0,00;2,90;8,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,37;0,00;0,00;12,12;4,92;0,00;0,00;0,00;0,00;0,00;3,20;0,90;0,00;0,00;0,00;0,00;1,46;0,82;0,00;0,85;1,36;0,00;0,00;0,00;0,00;1;1;0;1;1;0;0;0;0
470;48;4;90,0;0;1,00;915;306;103;1;2;1;1;2;5;1;6,82;6,75;12,33;6,40;11,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,72;0,00;4,80;15,23;6,00;0,00;0,00;0,00;0,00;0,40;3,20;5,00;0,00;0,00;0,00;0,00;1,63;0,82;2,72;0,85;1,36;0,00;0,00;0,00;0,00;1;1;1;1;1;0;0;0;0
471;48;2;40,0;0;1,00;830;504;700;0;1;0;2;1;6;5;16,02;16,02;13,53;0,00;23,52;19,32;27,55;0,00;0,00;7,82;11,50;16,05;11,50;0,00;0,00;0,00;0,00;14,28;14,28;3,48;0,00;3,60;1,80;1,80;0,00;0,00;0,50;0,00;0,60;1,30;1,30;0,00;0,00;1,33;0,34;1,70;0,00;0,68;1,46;0,48;0,00;0,00;1;1;1;0;1;1;1;0;0
472;44;7;65,0;1;0,00;730;403;122;0;0;0;5;1;3;4;0,00;15,08;0,00;14,50;18,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,80;4,08;0,00;0,00;0,00;0,00;0,00;3,20;0,70;0,00;0,00;0,00;0,00;0,00;1,73;0,00;0,75;1,36;0,00;0,00;0,00;0,00;0;1;0;1;1;0;0;0;0
473;60;4;100,0;1;0,50;815;321;700;1;1;1;1;2;7;7;18,27;18,27;0,00;0,00;35,82;19,92;25,83;18,90;21,40;4,82;15,10;10,73;15,10;3,80;15,10;6,30;15,10;0,72;0,72;0,00;0,00;5,28;1,80;0,83;5,52;5,52;0,00;0,00;0,50;1,30;1,30;1,60;1,60;2,62;0,99;0,00;0,00;0,61;1,67;0,48;1,46;1,12;1;1;0;0;1;1;1;1;1
474;72;6;130,0;1;0,60;745;510;700;1;3;2;3;5;4;2;0,00;23,90;18,92;0,00;34,92;0,00;25,45;0,00;0,00;0,00;0,00;10,35;15,10;0,00;0,00;0,00;0,00;0,00;0,48;2,88;0,00;3,00;0,00;1,80;0,00;0,00;0,50;0,00;1,60;0,00;1,30;0,00;0,00;0,00;0,78;1,70;0,00;0,68;0,00;0,48;0,00;0,00;0;1;1;0;1;0;1;0;0
475;72;6;130,0;1;0,60;745;510;700;1;3;2;3;5;4;2;0,00;23,90;18,92;0,00;34,92;0,00;25,45;0,00;0,00;0,00;0,00;10,35;15,10;0,00;0,00;0,00;0,00;0,00;0,48;2,88;0,00;3,00;0,00;1,80;0,00;0,00;0,50;0,00;1,60;0,00;1,30;0,00;0,00;0,00;0,78;1,70;0,00;0,68;0,00;0,48;0,00;0,00;0;1;1;0;1;0;1;0;0
476;60;3;120,0;1;0,50;800;411;700;1;1;1;1;2;8;7;18,28;18,28;24,42;0,00;34,47;19,50;27,07;20,03;21,70;4,40;15,10;11,97;15,10;4,93;15,10;6,60;15,10;1,80;1,80;6,37;0,00;6,48;1,80;0,83;3,23;3,23;0,80;0,00;0,90;1,30;1,30;2,08;4,30;5,20;0,58;2,04;0,00;0,68;1,46;0,44;1,46;1,12;1;1;1;0;1;1;1;1;1
477;55;6;20,0;1;0,00;705;400;514;1;0;1;2;1;6;5;0,00;11,23;7,27;0,00;14,28;0,00;15,77;13,60;15,00;0,00;0,00;3,67;12,10;1,50;12,10;2,90;12,10;0,00;0,00;17,28;0,00;5,52;0,00;2,77;5,63;5,63;0,60;0,00;0,70;0,00;3,20;3,80;3,80;0,00;1,50;2,38;0,00;1,36;0,00;0,85;1,53;2,21;0;1;1;0;1;0;1;1;1
478;48;3;184,0;1;1,00;815;522;700;0;2;0;2;2;8;6;24,88;24,88;29,27;0,00;43,58;21,45;31,00;23,80;29,27;6,35;15,10;15,90;15,10;8,70;15,10;14,17;15,10;4,20;4,20;12,00;0,00;2,88;3,00;3,00;3,00;3,00;0,80;0,00;1,60;1,30;1,30;2,08;2,60;3,50;0,92;1,70;0,00;0,68;2,86;0,48;1,46;1,05;1;1;1;0;1;1;1;1;1
479;48;3;184,0;1;1,00;815;522;700;0;2;0;2;2;8;6;24,88;24,88;29,27;0,00;43,58;21,45;31,00;23,80;29,27;6,35;15,10;15,90;15,10;8,70;15,10;14,17;15,10;4,20;4,20;12,00;0,00;2,88;3,00;3,00;3,00;3,00;0,80;0,00;1,60;1,30;1,30;2,08;2,60;3,50;0,92;1,70;0,00;0,68;2,86;0,48;1,46;1,05;1;1;1;0;1;1;1;1;1
480;40;7;95,0;1;0,33;745;410;700;1;1;3;3;3;8;1;18,30;18,30;21,92;0,00;32,37;19,28;24,52;18,10;19,70;4,18;15,10;9,42;15,10;3,00;15,10;4,60;15,10;2,40;2,40;4,68;0,00;4,80;1,80;1,80;5,03;5,03;0,80;0,00;0,90;1,30;1,30;2,08;4,30;2,18;0,58;1,70;0,00;0,58;1,39;0,44;1,46;1,12;1;1;1;0;1;1;1;1;1
481;50;5;90,0;1;0,50;800;419;511;1;1;3;1;2;7;5;16,03;16,03;0,00;0,00;19,98;15,27;16,80;15,20;15,40;3,37;11,90;4,90;11,90;3,30;11,90;3,50;11,90;1,80;0,00;0,00;0,00;6,97;12,00;10,80;14,40;14,40;0,00;0,00;1,30;3,20;3,20;3,80;3,80;4,96;2,48;0,00;0,00;1,36;2,48;0,88;2,21;2,21;1;1;0;0;1;1;1;1;1
482;48;6;200,0;1;1,00;800;111;700;1;3;1;4;3;7;6;13,22;0,00;17,52;0,00;30,03;19,32;21,40;18,80;20,80;4,22;15,10;6,30;15,10;3,70;15,10;5,70;15,10;2,40;0,00;8,77;0,00;8,88;1,80;1,80;2,52;2,52;0,60;0,00;1,60;1,30;1,30;1,90;3,00;2,14;0,00;2,04;0,00;0,68;5,00;0,44;1,46;1,12;1;0;1;0;1;1;1;1;1
483;44;5;90,0;1;0,66;745;413;701;1;2;0;4;3;8;9;20,58;20,58;25,72;0,00;37,98;19,97;38,83;21,47;26,43;5,97;14,00;24,83;14,00;7,47;14,00;12,43;14,00;4,43;4,43;4,73;0,00;4,73;4,08;4,08;4,62;4,62;0,80;0,00;1,80;1,30;1,30;2,08;2,00;4,15;0,37;1,70;0,00;0,68;1,36;0,44;1,12;1,05;1;1;1;0;1;1;1;1;1
484;44;7;50,0;1;0,00;830;403;122;1;0;0;4;1;2;4;0,00;0,00;0,00;14,50;20,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,57;4,08;0,00;0,00;0,00;0,00;0,00;3,20;0,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,75;1,36;0,00;0,00;0,00;0,00;0;0;0;1;1;0;0;0;0
485;60;4;30,0;1;1,00;830;411;514;1;1;2;1;1;4;1;18,73;0,00;0,00;0,00;26,33;0,00;0,00;18,03;18,87;0,00;0,00;0,00;0,00;3,53;14,50;4,37;14,50;0,00;0,00;0,00;0,00;13,80;0,00;0,00;9,97;9,97;0,00;0,00;3,50;0,00;0,00;5,50;3,40;3,57;0,00;0,00;0,00;1,36;0,00;0,00;1,77;2,11;1;0;0;0;1;0;0;1;1
486;24;5;60,0;0;0,00;800;411;701;0;0;0;4;4;5;9;0,00;0,00;21,82;0,00;31,13;0,00;19,98;18,20;19,50;0,00;0,00;5,98;14,00;4,20;14,00;5,50;14,00;0,00;0,00;4,32;0,00;4,32;0,00;4,20;4,92;4,92;0,80;0,00;0,90;0,00;1,30;2,08;4,30;0,00;0,00;1,70;0,00;0,68;0,00;0,44;1,29;1,05;0;0;1;0;1;0;1;1;1
487;48;2;140,0;1;0,50;810;709;701;0;1;0;2;2;4;4;0,00;13,02;10,90;10,40;23,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,57;3,23;5,40;3,23;0,00;0,00;0,00;0,00;0,30;1,30;0,30;0,00;0,00;0,00;0,00;0,00;0,20;1,70;0,44;0,68;0,00;0,00;0,00;0,00;0;1;1;1;1;0;0;0;0
488;44;2;76,0;0;0,00;830;502;514;0;0;0;2;0;2;4;0,00;14,27;0,00;12,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,60;0,00;0,00;0,00;0,00;0,00;0,00;3,20;0,00;0,00;0,00;0,00;0,00;0,00;1,43;0,00;0,75;0,00;0,00;0,00;0,00;0,00;0;1;0;1;0;0;0;0;0
489;48;3;23,0;1;0,00;700;401;514;1;0;0;2;0;2;5;0,00;0,00;0,00;0,00;16,87;0,00;0,00;16,43;0,00;0,00;0,00;0,00;0,00;5,33;11,10;0,00;0,00;0,00;0,00;0,00;0,00;6,67;0,00;0,00;2,82;0,00;0,00;0,00;0,20;0,00;0,00;5,50;0,00;0,00;0,00;0,00;0,00;1,36;0,00;0,00;2,04;0,00;0;0;0;0;1;0;0;1;0
490;54;5;50,0;1;0,00;830;401;514;1;0;2;1;0;3;5;0,00;0,00;0,00;0,00;21,68;0,00;0,00;16,27;17,38;0,00;0,00;0,00;0,00;4,17;12,10;6,28;11,10;0,00;0,00;0,00;0,00;10,20;0,00;0,00;6,37;6,37;0,00;0,00;0,20;0,00;0,00;5,50;6,70;0,00;0,00;0,00;0,00;1,36;0,00;0,00;2,04;2,21;0;0;0;0;1;0;0;1;1
491;44;1;7,7;1;0,00;700;509;701;1;0;0;1;1;2;5;0,00;0,00;12,02;0,00;19,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,23;0,00;6,60;0,00;0,00;0,00;0,00;0,50;0,00;2,30;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,00;0,68;0,00;0,00;0,00;0,00;0;0;1;0;1;0;0;0;0
492;40;2;9,5;1;0,00;830;319;511;1;0;1;1;0;2;5;0,00;0,00;0,00;0,00;20,63;0,00;0,00;12,73;0,00;0,00;0,00;0,00;0,00;4,23;8,50;0,00;0,00;0,00;0,00;0,00;0,00;4,68;0,00;0,00;8,03;0,00;0,00;0,00;3,00;0,00;0,00;3,80;0,00;0,00;0,00;0,00;0,00;1,36;0,00;0,00;2,04;0,00;0;0;0;0;1;0;0;1;0
493;50;2;85,0;1;0,50;900;707;701;1;1;0;1;2;5;4;7,13;7,13;7,53;7,80;16,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,52;14,52;2,63;4,57;3,83;0,00;0,00;0,00;0,00;0,30;1,30;0,20;0,00;0,00;0,00;0,00;3,26;0,27;1,70;0,44;0,68;0,00;0,00;0,00;0,00;1;1;1;1;1;0;0;0;0
494;50;2;85,0;1;0,50;900;707;701;1;1;0;1;2;5;4;7,13;7,13;7,53;7,80;16,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,52;14,52;2,63;4,57;3,83;0,00;0,00;0,00;0,00;0,30;1,30;0,20;0,00;0,00;0,00;0,00;3,26;0,27;1,70;0,44;0,68;0,00;0,00;0,00;0,00;1;1;1;1;1;0;0;0;0
495;40;2;9,5;1;0,00;830;319;511;1;0;1;1;0;2;5;0,00;0,00;0,00;0,00;20,63;0,00;0,00;12,73;0,00;0,00;0,00;0,00;0,00;4,23;8,50;0,00;0,00;0,00;0,00;0,00;0,00;4,68;0,00;0,00;8,03;0,00;0,00;0,00;3,00;0,00;0,00;3,80;0,00;0,00;0,00;0,00;0,00;1,36;0,00;0,00;2,04;0,00;0;0;0;0;1;0;0;1;0
496;44;4;40,0;0;1,00;745;516;701;0;1;0;2;1;4;5;0,00;0,00;20,33;0,00;37,70;0,00;0,00;20,78;25,30;0,00;0,00;0,00;0,00;6,78;14,00;11,30;14,00;0,00;0,00;3,23;0,00;4,43;0,00;0,00;5,03;5,03;0,50;0,00;1,60;0,00;0,00;1,80;2,30;0,00;0,00;1,70;0,00;0,68;0,00;0,00;1,46;1,12;0;0;1;0;1;0;0;1;1
497;64;4;106,0;0;1,00;830;401;511;0;1;0;3;1;4;2;0,00;12,08;0,00;0,00;18,92;0,00;0,00;12,87;13,28;0,00;0,00;0,00;0,00;3,37;9,50;3,78;9,50;0,00;2,17;0,00;0,00;8,63;0,00;0,00;7,43;10,80;0,00;0,00;3,00;0,00;0,00;3,80;4,00;0,00;1,22;0,00;0,00;1,36;0,00;0,00;2,04;2,21;0;1;0;0;1;0;0;1;1
498;64;4;106,0;0;1,00;830;401;511;0;1;0;3;1;4;2;0,00;12,08;0,00;0,00;18,92;0,00;0,00;12,87;13,28;0,00;0,00;0,00;0,00;3,37;9,50;3,78;9,50;0,00;2,17;0,00;0,00;8,63;0,00;0,00;7,43;10,80;0,00;0,00;3,00;0,00;0,00;3,80;4,00;0,00;1,22;0,00;0,00;1,36;0,00;0,00;2,04;2,21;0;1;0;0;1;0;0;1;1
499;45;5;30,0;1;0,00;810;402;511;1;0;3;1;0;3;5;0,00;0,00;0,00;0,00;19,73;0,00;0,00;15,00;16,18;0,00;0,00;0,00;0,00;6,50;8,50;6,68;9,50;0,00;0,00;0,00;0,00;6,48;0,00;0,00;9,12;9,12;0,00;0,00;2,00;0,00;0,00;3,80;4,00;0,00;0,00;0,00;0,00;1,36;0,00;0,00;1,70;2,21;0;0;0;0;1;0;0;1;1
500;45;7;35,00;0;1,00;830;411;511;0;1;4;2;1;6;5;15,30;0,00;14,65;0,00;19,53;15,10;0,00;14,92;15,52;3,20;11,90;0,00;0,00;3,02;11,90;3,62;11,90;1,80;0,00;5,77;0,00;5,77;7,20;0,00;8,40;8,40;1,30;0,00;0,50;3,20;0,00;4,50;3,40;3,47;0,00;2,72;0,00;1,36;1,16;0,00;2,21;2,21;1;0;1;0;1;1;0;1;1
501;44;5;90,00;1;0,50;805;320;701;1;1;3;1;2;6;8;0,00;15,97;0,00;0,00;38,33;21,62;34,33;20,98;24,38;7,62;14,00;20,33;14,00;6,98;14,00;10,38;14,00;0,00;14,52;0,00;0,00;11,28;5,17;5,17;4,43;8,77;0,00;0,00;1,00;1,30;1,30;1,60;1,90;0,00;0,95;0,00;0,00;0,68;1,97;0,51;1,50;1,16;0;1;0;0;1;1;1;1;1
502;44;5;90,00;1;0,50;805;320;701;1;1;3;1;2;6;8;0,00;15,97;0,00;0,00;38,33;21,62;34,33;20,98;24,38;7,62;14,00;20,33;14,00;6,98;14,00;10,38;14,00;0,00;14,52;0,00;0,00;11,28;5,17;5,17;4,43;8,77;0,00;0,00;1,00;1,30;1,30;1,60;1,90;0,00;0,95;0,00;0,00;0,68;1,97;0,51;1,50;1,16;0;1;0;0;1;1;1;1;1
503;40;5;70,00;0;1,00;810;502;120;0;1;2;3;1;2;4;0,00;0,00;0,00;10,60;13,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,03;8,77;0,00;0,00;0,00;0,00;0,00;3,20;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,75;1,36;0,00;0,00;0,00;0,00;0;0;0;1;1;0;0;0;0
504;40;5;70,00;0;1,00;810;502;120;0;1;2;3;1;2;4;0,00;0,00;0,00;10,60;13,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,03;8,77;0,00;0,00;0,00;0,00;0,00;3,20;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,75;1,36;0,00;0,00;0,00;0,00;0;0;0;1;1;0;0;0;0
505;48;4;55,00;1;0,33;820;314;107;1;1;2;1;3;3;5;9,72;0,00;0,00;8,10;11,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,40;0,00;0,00;14,63;4,08;0,00;0,00;0,00;0,00;0,00;3,20;0,20;0,00;0,00;0,00;0,00;2,75;0,00;0,00;0,85;1,36;0,00;0,00;0,00;0,00;1;0;0;1;1;0;0;0;0
506;48;7;85,00;0;1,00;755;319;512;0;1;0;1;1;2;5;0,00;0,00;0,00;0,00;18,97;0,00;0,00;13,38;0,00;0,00;0,00;0,00;0,00;4,08;9,30;0,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;8,17;0,00;0,00;0,00;4,50;0,00;0,00;4,50;0,00;0,00;0,00;0,00;0,00;1,36;0,00;0,00;2,21;0,00;0;0;0;0;1;0;0;1;0
507;48;5;65,00;1;0,00;700;405;511;0;0;2;1;0;3;5;0,00;0,00;0,00;0,00;15,98;0,00;0,00;15,38;15,48;0,00;0,00;0,00;0,00;4,78;10,60;4,88;10,60;0,00;0,00;0,00;0,00;5,88;0,00;0,00;8,52;8,52;0,00;0,00;1,10;0,00;0,00;4,50;4,10;0,00;0,00;0,00;0,00;1,36;0,00;0,00;2,04;2,21;0;0;0;0;1;0;0;1;1
508;48;4;20,00;1;0,00;630;414;512;0;0;0;1;0;3;5;0,00;0,00;0,00;0,00;21,28;0,00;0,00;18,68;21,38;0,00;0,00;0,00;0,00;5,98;12,70;8,68;12,70;0,00;0,00;0,00;0,00;3,48;0,00;0,00;3,23;3,23;0,00;0,00;0,70;0,00;0,00;4,50;3,50;0,00;0,00;0,00;0,00;1,36;0,00;0,00;2,21;2,21;0;0;0;0;1;0;0;1;1
509;40;4;74,00;1;1,00;755;401;512;1;1;0;2;1;7;5;13,73;14,28;0,00;0,00;22,40;13,47;28,27;14,53;15,48;3,17;10,30;17,97;10,30;4,23;10,30;5,18;10,30;7,68;0,00;0,00;0,00;6,97;3,37;2,17;2,88;2,88;0,00;0,00;0,20;3,20;3,20;4,50;4,00;3,06;1,43;0,00;0,00;1,36;2,04;0,78;1,77;2,11;1;1;0;0;1;1;1;1;1
510;50;2;85,00;1;0,00;810;406;511;1;0;1;1;0;5;5;0,00;16,27;0,00;0,00;19,78;0,00;15,52;16,60;17,30;0,00;0,00;4,92;10,60;6,00;10,60;6,70;10,60;0,00;0,00;0,00;0,00;3,23;0,00;6,48;6,60;6,60;0,00;0,00;1,30;0,00;3,20;4,50;4,20;0,00;1,77;0,00;0,00;1,36;0,00;0,92;2,04;2,21;0;1;0;0;1;0;1;1;1
511;40;2;46,00;0;1,00;825;405;511;0;1;0;1;1;4;5;0,00;14,85;0,00;0,00;19,27;0,00;0,00;16,83;16,27;0,00;0,00;0,00;0,00;4,93;11,90;5,67;10,60;0,00;0,00;0,00;0,00;4,32;0,00;0,00;9,12;9,12;0,00;0,00;3,50;0,00;0,00;4,50;4,10;0,00;1,36;0,00;0,00;1,36;0,00;0,00;2,21;2,21;0;1;0;0;1;0;0;1;1
512;40;4;90,00;0;1,00;800;314;700;1;2;2;1;2;7;1;16,17;0,00;16,72;15,10;35,43;16,88;0,00;16,75;18,88;1,78;15,10;0,00;0,00;1,65;15,10;3,78;15,10;2,17;0,00;4,80;13,68;4,92;5,40;0,00;5,63;5,63;0,40;1,30;0,70;1,30;0,00;1,70;1,50;0,61;0,00;2,04;0,44;0,68;1,19;0,00;1,12;1,05;1;0;1;1;1;1;0;1;1
513;48;2;115,00;1;1,00;805;401;33;1;1;0;2;1;4;4;0,00;6,68;8,98;6,30;20,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,17;4,20;9,23;4,57;0,00;0,00;0,00;0,00;0,80;1,30;0,90;0,00;0,00;0,00;0,00;0,00;0,31;1,70;0,44;0,68;0,00;0,00;0,00;0,00;0;1;1;1;1;0;0;0;0
514;60;10;12,00;1;0,00;700;319;511;1;0;1;7;1;2;5;0,00;0,00;0,00;0,00;15,83;0,00;0,00;12,67;0,00;0,00;0,00;0,00;0,00;4,17;8,50;0,00;0,00;0,00;0,00;0,00;0,00;3,83;0,00;0,00;7,20;0,00;0,00;0,00;3,00;0,00;0,00;4,50;0,00;0,00;0,00;0,00;0,00;1,36;0,00;0,00;2,21;0,00;0;0;0;0;1;0;0;1;0
515;40;2;115,00;0;1,00;800;401;33;0;1;0;2;1;4;4;0,00;6,68;8,98;6,30;20,43;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,17;4,20;9,23;4,57;0,00;0,00;0,00;0,00;0,80;1,30;0,90;0,00;0,00;0,00;0,00;0,00;0,31;1,70;0,44;0,68;0,00;0,00;0,00;0,00;0;1;1;1;1;0;0;0;0
516;40;2;21,00;0;0,00;800;708;700;1;0;0;1;0;3;4;0,00;0,00;11,32;10,20;23,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,83;8,03;3,97;0,00;0,00;0,00;0,00;0,30;1,30;0,20;0,00;0,00;0,00;0,00;0,00;0,00;1,70;0,44;0,68;0,00;0,00;0,00;0,00;0;0;1;1;1;0;0;0;0
517;45;4;65,00;0;1,00;800;313;512;1;1;0;2;1;4;7;0,00;0,00;6,97;0,00;12,68;0,00;15,88;10,80;0,00;0,00;0,00;7,78;8,10;2,70;8,10;0,00;0,00;0,00;0,00;7,57;0,00;0,83;0,00;1,43;6,37;0,00;0,40;0,00;0,70;0,00;3,20;3,60;0,00;0,00;0,00;2,72;0,00;1,36;0,00;0,75;2,11;0,00;0;0;1;0;1;0;1;1;0
518;45;4;65,00;0;1,00;800;313;512;1;1;0;2;1;4;7;0,00;0,00;6,97;0,00;12,68;0,00;15,88;10,80;0,00;0,00;0,00;7,78;8,10;2,70;8,10;0,00;0,00;0,00;0,00;7,57;0,00;0,83;0,00;1,43;6,37;0,00;0,40;0,00;0,70;0,00;3,20;3,60;0,00;0,00;0,00;2,72;0,00;1,36;0,00;0,75;2,11;0,00;0;0;1;0;1;0;1;1;0
519;44;2;185,00;1;0,50;825;311;700;1;1;0;2;2;5;4;14,65;0,00;12,73;12,80;27,00;13,40;0,00;0,00;0,00;0,60;12,80;0,00;0,00;0,00;0,00;0,00;0,00;2,17;0,00;9,23;13,43;9,48;5,40;0,00;0,00;0,00;0,40;1,30;0,70;1,30;0,00;0,00;0,00;1,12;0,00;1,70;0,44;0,68;1,19;0,00;0,00;0,00;1;0;1;1;1;1;0;0;0
520;44;7;25,00;0;1,00;800;502;107;0;1;2;2;1;2;5;0,00;0,00;0,00;10,60;14,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,48;5,03;0,00;0,00;0,00;0,00;0,00;3,20;0,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,85;1,36;0,00;0,00;0,00;0,00;0;0;0;1;1;0;0;0;0
521;40;3;25,00;0;0,00;745;106;700;0;0;0;1;0;4;5;0,00;0,00;16,03;0,00;27,10;0,00;24,10;0,00;15,57;0,00;0,00;12,60;11,50;0,00;0,00;5,37;10,20;0,00;0,00;5,63;0,00;5,77;0,00;5,40;0,00;6,48;0,60;0,00;1,60;0,00;1,30;0,00;1,80;0,00;0,00;1,70;0,00;0,68;0,00;0,44;0,00;1,12;0;0;1;0;1;0;1;0;1
522;44;4;17,00;0;0,00;810;306;511;0;0;1;2;0;3;5;0,00;0,00;5,47;0,00;10,92;0,00;0,00;0,00;9,20;0,00;0,00;0,00;0,00;0,00;0,00;3,80;5,40;0,00;0,00;8,52;0,00;1,80;0,00;0,00;0,00;9,48;0,40;0,00;0,50;0,00;0,00;0,00;3,50;0,00;0,00;2,38;0,00;1,36;0,00;0,00;0,00;2,21;0;0;1;0;1;0;0;0;1
523;44;3;150,00;0;0,50;815;305;700;0;1;1;2;2;5;4;9,02;9,02;9,48;7,60;18,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,17;2,17;7,50;10,68;7,62;0,00;0,00;0,00;0,00;0,30;1,30;0,20;0,00;0,00;0,00;0,00;0,85;0,41;1,70;0,44;0,61;0,00;0,00;0,00;0,00;1;1;1;1;1;0;0;0;0
524;44;3;150,00;0;0,50;815;305;700;0;1;1;2;2;5;4;9,02;9,02;9,48;7,60;18,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,17;2,17;7,50;10,68;7,62;0,00;0,00;0,00;0,00;0,30;1,30;0,20;0,00;0,00;0,00;0,00;0,85;0,41;1,70;0,44;0,61;0,00;0,00;0,00;0,00;1;1;1;1;1;0;0;0;0
525;35;2;100,00;1;0,50;755;103;700;1;1;0;2;2;6;4;9,43;0,00;7,38;10,20;14,62;12,02;16,75;0,00;0,00;3,13;8,88;7,87;8,88;0,00;0,00;0,00;0,00;2,17;0,00;9,60;17,03;12,67;5,40;5,40;0,00;0,00;0,60;1,30;2,50;1,30;1,30;0,00;0,00;0,65;0,00;1,70;0,44;0,61;1,22;0,44;0,00;0,00;1;0;1;1;1;1;1;0;0
